X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,Class Label
146.86,136.83,121.31,64.7385542,66.45224676,64.65132559,0.435964989,0.671336108,0.974520207,1.755003385,1.907763773,2.652212792,4.777892777,4.154206411,3.586104761,200,188,201,55084.84,989771.211,-0.055482924,0.003078359,-204.5195586,55098.79,990021.8647,-0.055482924,0.003078359,-204.9367503,55085.03,989774.6245,-0.055482924,0.003078359,-204.6156639,1
117.18,108,91.33,44.13895785,41.9440103,38.97077238,0.951881101,1.434878853,1.894651498,3.741674987,4.949729018,6.613391783,4.67620372,4.133145101,3.255022444,206,204,201,55092.94,989916.7526,-0.055482924,0.003078359,-204.5910203,55083.93,989754.8591,-0.055482924,0.003078359,-204.8191853,55087.88,989825.8334,-0.055482924,0.003078359,-204.6642234,1
143.06,121.68,98.97,65.28182289,51.17809688,34.27578008,0.581461163,0.897552092,1.030533803,1.833863968,2.588467855,4.407535498,4.812369226,4.113451704,3.166117015,191,188,188,55091.53,989891.4179,-0.055482924,0.003078359,-204.6067245,55092.99,989917.6499,-0.055482924,0.003078359,-204.91033,55073.2,989562.0622,-0.055482924,0.003078359,-204.4954807,1
207,183.56,171.79,65.75667267,77.08194601,78.91011279,-0.852000996,-0.348787979,-0.133824378,1.970753533,1.29926496,1.240794075,2.832816977,3.155616452,3.10547477,178,193,194,55111.93,990257.9678,-0.055482924,0.003078359,-204.7336362,55121.29,990426.1469,-0.055482924,0.003078359,-205.1273925,55107.75,990182.8595,-0.055482924,0.003078359,-204.8806177,1
117.38,110.2,96.97,59.56639657,60.56269479,55.71309631,0.80771756,1.029337092,1.506019771,2.415103237,2.701052092,4.184387744,4.856014506,4.171656326,3.532702558,206,204,210,55104.82,990130.2133,-0.055482924,0.003078359,-204.7879328,55090.23,989868.058,-0.055482924,0.003078359,-204.89644,55066.9,989448.8636,-0.055482924,0.003078359,-204.4052442,1
197.97,188.63,179.22,57.65630148,66.94604619,69.33650986,-0.572731656,-0.412416255,-0.197066603,1.84726088,1.614183062,1.475850803,4.182432041,3.594644176,3.170492031,178,188,187,55095.49,989962.5715,-0.055482924,0.003078359,-204.6438076,55112.39,990266.2307,-0.055482924,0.003078359,-205.0534687,55091,989881.8943,-0.055482924,0.003078359,-204.6430478,1
191.98,166.04,149.59,59.29755138,60.6062571,64.28516081,-0.583478108,0.20011533,0.363876501,2.022246009,1.701854135,1.850705663,4.245213002,4.249820792,3.771952437,183,184,201,55102.84,990094.6365,-0.055482924,0.003078359,-204.73084,55076.49,989621.1767,-0.055482924,0.003078359,-204.8180523,55074.99,989594.2249,-0.055482924,0.003078359,-204.5589488,1
116.04,110.29,104.66,65.9514852,61.95503127,60.17295406,1.002723931,1.297158987,1.436853203,2.602083851,3.357327111,3.921960458,4.690275376,4.114736688,3.396356644,206,204,201,55098.7,990020.2491,-0.055482924,0.003078359,-204.6281136,55081.17,989705.2673,-0.055482924,0.003078359,-204.8362404,55075.32,989600.1544,-0.055482924,0.003078359,-204.5390655,1
127.9,124.88,110.54,67.26120724,66.68287336,66.24521417,0.701798505,0.901641501,1.225895951,2.099010632,2.357323068,3.034776389,4.936014506,4.292761877,3.474984782,208,199,201,55105.09,990135.065,-0.055482924,0.003078359,-204.7396711,55087.71,989822.7785,-0.055482924,0.003078359,-204.8662146,55079.19,989669.6909,-0.055482924,0.003078359,-204.5641992,1
128.57,121.65,112.36,69.00308037,68.62454007,68.48554884,0.652568653,1.042047358,1.216078073,2.103295238,2.546618263,2.968661333,4.809464285,3.979436077,3.393728653,208,199,201,55104.34,990121.5885,-0.055482924,0.003078359,-204.7579506,55088.59,989838.5904,-0.055482924,0.003078359,-204.8302559,55107.01,990169.5626,-0.055482924,0.003078359,-204.8950861,1
174.29,166.05,150.57,65.3383953,69.37108548,74.23102518,-0.199157911,0.076550828,0.361250747,1.669825037,1.485464322,1.504621696,4.69378632,4.063606488,3.507313444,196,193,201,55080.31,989689.8161,-0.055482924,0.003078359,-204.4512973,55109.15,990208.0141,-0.055482924,0.003078359,-205.0613401,55084.68,989768.3355,-0.055482924,0.003078359,-204.6411261,1
113.17,106.67,95.25,73.76585321,65.44555829,54.96896852,0.725168401,0.928083458,1.153359332,2.079599462,2.522801191,3.165798392,4.418544114,4.086884636,3.436310054,211,211,210,55122.76,990452.5609,-0.055482924,0.003078359,-204.9813249,55077.15,989633.0357,-0.055482924,0.003078359,-204.7891795,55068.37,989475.2762,-0.055482924,0.003078359,-204.4718796,1
105.45,103.47,93.36,47.45363527,51.03693858,47.78881041,1.594267971,1.839930277,2.136700767,4.807414984,5.244249933,6.797774137,4.480728617,3.750981222,3.0735167,200,193,201,55099,990025.6391,-0.055482924,0.003078359,-204.6927276,55082.03,989720.7198,-0.055482924,0.003078359,-204.8209603,55080.26,989688.9168,-0.055482924,0.003078359,-204.5806346,1
106.96,106,98.53,59.66974443,64.99707686,60.81586224,1.227940668,1.440107764,1.611105622,3.271594831,3.571556894,4.162810942,4.598381968,3.858080916,3.208436382,208,204,201,55091.92,989898.426,-0.055482924,0.003078359,-204.5134744,55094.19,989939.2117,-0.055482924,0.003078359,-204.9300111,55082.25,989724.673,-0.055482924,0.003078359,-204.6195183,1
122.78,110.09,99.12,41.22828641,44.20839174,40.99226268,0.776782716,1.751967649,1.88393759,2.818487811,5.360019258,6.645467309,4.678242691,3.880534222,3.192495786,162,189,201,55090.54,989873.6293,-0.055482924,0.003078359,-204.5469645,55096.29,989976.9445,-0.055482924,0.003078359,-204.9281939,55080.83,989699.1587,-0.055482924,0.003078359,-204.5444345,1
157.28,154.28,133.05,54.97146169,56.39238956,58.13456373,0.409774695,0.504218891,0.772760095,1.867225792,1.908838617,2.415191346,4.807466976,4.126049882,3.444353624,178,174,187,55100.74,990056.9036,-0.055482924,0.003078359,-204.6874683,55083.75,989751.6249,-0.055482924,0.003078359,-204.8455248,55078.02,989648.6682,-0.055482924,0.003078359,-204.5703801,1
92.15,85.99,75.11,35.78725332,29.99049683,22.62737059,0.678807646,0.802843933,1.24676928,3.226026529,3.327302355,4.366085719,4.380176417,3.953235196,2.982903822,163,142,102,55094.77,989949.6345,-0.055482924,0.003078359,-204.5835729,55083.87,989753.7811,-0.055482924,0.003078359,-204.8105159,55087.07,989811.2792,-0.055482924,0.003078359,-204.6643666,1
117.42,116.16,105.59,66.83908737,64.17019869,63.63475387,0.96918824,1.129856233,1.41424996,2.749016357,2.918215609,3.546397472,4.633340441,4.150962724,3.270061685,208,199,201,55102.87,990095.1752,-0.055482924,0.003078359,-204.793983,55081.19,989705.6266,-0.055482924,0.003078359,-204.8130953,55075.53,989603.9278,-0.055482924,0.003078359,-204.5243952,1
131.68,115.9,112.32,62.86141583,58.87741502,57.37575795,0.396588114,1.11834711,1.057611264,1.818915495,3.032867958,2.993628749,4.983186027,4.348047191,3.559663516,206,199,201,55076.5,989621.3582,-0.055482925,0.003078359,-204.3284972,55109.73,990218.4355,-0.055482924,0.003078359,-205.0622588,55083.32,989743.8988,-0.055482924,0.003078359,-204.6199551,1
193.79,167.14,138.05,49.89094006,53.87096064,49.74844219,-0.30034428,0.07114389,0.673561994,1.885729691,1.81441895,2.733129741,4.452531001,4.402564726,3.578204421,168,179,187,55076.26,989617.0459,-0.055482925,0.003078359,-204.3112775,55099.41,990033.0049,-0.055482924,0.003078359,-204.9587336,55085.34,989780.1946,-0.055482924,0.003078359,-204.5837212,1
159.16,149.89,131.43,53.29741457,58.30023928,60.99069683,0.656329493,0.756464442,1.140306408,2.18518306,2.240266119,2.902217602,4.358242691,3.816585711,3.145310383,165,179,187,55114.75,990308.6364,-0.055482924,0.003078359,-204.9092337,55087.89,989826.0128,-0.055482924,0.003078359,-204.8401312,55079.4,989673.4644,-0.055482924,0.003078359,-204.5593207,1
161.11,135.35,113.13,67.9827765,59.66847995,47.3874783,0.323050665,0.728614627,1.088137462,1.42779274,2.152393341,3.213450575,4.383717955,4.386237445,3.265534293,186,193,167,55090.3,989869.3182,-0.055482924,0.003078359,-204.4229275,55090.65,989875.6047,-0.055482924,0.003078359,-204.902419,55083.28,989743.18,-0.055482924,0.003078359,-204.6645295,1
73.06,82.06,68.2,40.00470472,30.80318815,31.66322788,2.095542242,2.885621926,3.229532924,7.46698064,13.4366574,15.95502472,4.031813092,3.530439968,2.660896965,206,204,210,55099.3,990031.03,-0.055482924,0.003078359,-204.5688314,55089.73,989859.074,-0.055482924,0.003078359,-204.8554135,55092.12,989902.0178,-0.055482924,0.003078359,-204.7449629,1
130.23,124.39,111.94,37.2373079,40.98070156,37.8306278,0.501444557,0.82490032,0.525091929,3.627147148,3.881004454,3.252411528,4.548465631,3.997732653,3.401562542,196,199,188,55088.5,989836.9744,-0.055482924,0.003078359,-204.5708495,55095.59,989964.3669,-0.055482924,0.003078359,-204.9148381,55074.77,989590.2722,-0.055482924,0.003078359,-204.4854105,1
198.67,194.46,172.54,61.15358616,62.53213894,61.58724219,-0.890995481,-0.770210102,-0.333587416,2.426000085,2.162784456,1.917970114,4.454101019,3.972948631,3.809316404,191,188,201,55082.98,989737.7911,-0.055482924,0.003078359,-204.4035424,55100.03,990044.1452,-0.055482924,0.003078359,-204.9492741,55083.7,989750.7267,-0.055482924,0.003078359,-204.6258545,1
204.21,203.22,183.76,50.15282544,50.47862518,58.48335148,-0.618155282,-0.68083687,-0.277830229,2.069081344,2.187295647,1.836754362,4.127101826,3.808579489,3.481019212,156,161,187,55099.45,990033.7249,-0.055482924,0.003078359,-204.6958287,55097.01,989989.8816,-0.055482924,0.003078359,-204.9557371,55091.24,989886.2062,-0.055482924,0.003078359,-204.708713,1
127.48,123.83,111.23,62.89459118,55.74604112,51.29071163,0.28680973,0.474886712,0.485834981,2.026840388,2.36797262,2.183298194,5.067208661,4.570693816,3.765342057,217,218,183,55099.57,990035.881,-0.055482924,0.003078359,-204.6855578,55082.51,989729.3445,-0.055482924,0.003078359,-204.8241784,55078.74,989661.6049,-0.055482924,0.003078359,-204.6254403,1
166.71,140.28,119.93,64.95787789,55.69759061,60.46821562,-0.179932349,0.919840177,1.109133732,1.706329737,2.745371107,2.993623989,4.908088277,3.950644954,3.655229273,206,184,201,55086.16,989794.9295,-0.055482924,0.003078359,-204.4062589,55093.29,989923.0404,-0.055482924,0.003078359,-204.9059,55082.7,989732.7586,-0.055482924,0.003078359,-204.6314079,1
146.94,147.16,134.26,47.35437044,48.68649094,50.27934367,0.108415194,0.431927774,0.327049468,2.594706823,2.317720453,2.264170158,4.840336541,4.310055092,3.745002365,206,189,201,55092.28,989904.8941,-0.055482924,0.003078359,-204.5756336,55099.21,990029.4113,-0.055482924,0.003078359,-204.9572562,55079,989666.277,-0.055482924,0.003078359,-204.5408255,1
200.33,200.47,192.72,58.17044868,59.04565268,63.50623276,-0.623031782,-0.679772078,-0.509063385,1.782001739,1.888173106,1.696262178,4.165078666,3.776789452,3.245232666,178,179,187,55120.66,990414.8281,-0.055482924,0.003078359,-204.9352891,55090.89,989879.9171,-0.055482924,0.003078359,-204.8621022,55076.83,989627.2866,-0.055482924,0.003078359,-204.5308506,1
131.46,119.48,112.22,36.80962374,36.50026849,31.85422421,1.180873937,1.395494874,0.986770682,3.859312584,4.347347654,3.993219302,4.435955997,3.629848424,2.990278737,174,173,144,55113.7,990289.7701,-0.055482924,0.003078359,-204.8447537,55077.63,989641.6603,-0.055482924,0.003078359,-204.7832712,55071.79,989536.727,-0.055482924,0.003078359,-204.5173429,1
146.87,138.88,118.98,68.58041338,65.4995084,57.56092077,0.275143961,0.47294335,0.660251975,1.736268994,1.764115915,2.326862269,4.844401911,4.4570406,3.808926807,208,199,210,55094.98,989953.4076,-0.055482924,0.003078359,-204.633759,55100.63,990054.926,-0.055482924,0.003078359,-204.9521497,55077.12,989632.497,-0.055482924,0.003078359,-204.5318454,1
162.95,164.24,152.67,60.68976438,62.58516118,62.63785676,0.115573706,0.069405069,0.325062132,1.834760776,1.715987273,1.971211745,4.785720814,4.148935718,3.685238633,196,188,201,55108.12,990189.5086,-0.055482924,0.003078359,-204.7204546,55089.59,989856.5586,-0.055482924,0.003078359,-204.856338,55086.05,989792.9522,-0.055482924,0.003078359,-204.6213486,1
105.85,104.59,94.72,45.67173634,40.1300623,39.06125446,0.515931674,0.842661139,0.732575379,2.21777943,2.668321937,2.436801737,4.806468321,4.053221403,3.347635344,168,161,150,55105.51,990142.6116,-0.055482924,0.003078359,-204.7203519,55083.11,989740.1253,-0.055482924,0.003078359,-204.8077033,55078.43,989656.0352,-0.055482924,0.003078359,-204.5517355,1
121.52,105.57,109.59,20.01323562,22.29091968,19.83789051,2.283006099,2.418993204,1.02582724,10.8231579,11.11583489,6.757335456,3.357352245,2.85694779,2.250490246,145,152,134,55101.94,990078.4655,-0.055482924,0.003078359,-204.6854159,55080.33,989690.1741,-0.055482924,0.003078359,-204.8070994,55075.74,989607.701,-0.055482924,0.003078359,-204.5163989,1
116.47,98.38,98.62,8.990500542,10.75339946,11.63252337,0.824221863,0.492812598,0.092267437,5.195206912,3.077921884,2.76078089,2.815651786,2.428559394,1.609054216,56,53,59,55105.33,990139.377,-0.055482924,0.003078359,-204.7872225,55093.65,989929.5089,-0.055482924,0.003078359,-204.8972514,55078.33,989654.2382,-0.055482924,0.003078359,-204.5677483,1
78.24,73.73,67.89,34.65375016,23.32160157,24.69692086,0.580749854,0.70800346,0.73104036,1.899200687,2.261149541,2.573358616,4.314896813,3.489505619,2.887106717,123,85,104,55102.78,990093.5582,-0.055482924,0.003078359,-204.7716863,55076.71,989625.1296,-0.055482924,0.003078359,-204.7947486,55070.99,989522.3526,-0.055482924,0.003078359,-204.4941634,1
151.46,149.56,138.08,46.00335205,50.07820284,48.70475952,0.489263226,0.645624567,0.661338207,2.561176389,2.257479882,2.641025242,4.761147632,4.167408467,3.5438025,186,179,187,55100.5,990052.5916,-0.055482924,0.003078359,-204.6203471,55086.99,989809.8415,-0.055482924,0.003078359,-204.8585541,55076.91,989628.7237,-0.055482924,0.003078359,-204.5425448,1
172.13,162.51,143.91,63.23711806,64.05115065,61.0221427,0.043748497,0.077064816,0.363804604,1.569031974,1.666804589,1.954405444,4.588884071,4.446700848,3.85090327,206,204,201,55096.72,989984.672,-0.055482924,0.003078359,-204.6852652,55093.19,989921.2435,-0.055482924,0.003078359,-204.9116879,55075.61,989605.3652,-0.055482924,0.003078359,-204.5209954,1
145.5,139.86,144,28.09288166,36.67206566,38.86669525,0.703118092,0.366758345,0.135036977,3.802791497,2.805261186,2.608337777,4.018221844,3.897641629,3.25963713,132,163,167,55083.79,989752.3445,-0.055482924,0.003078359,-204.4924274,55093.95,989934.8993,-0.055482924,0.003078359,-204.9059762,55085.06,989775.1638,-0.055482924,0.003078359,-204.5823418,1
156.35,155.42,164.7,21.88623997,28.33096539,32.27367348,-1.281200837,-1.303728135,-1.19810802,3.522927546,3.607352135,3.366143387,3.297632418,3.022275342,2.526821596,85,105,124,55085.59,989784.6877,-0.055482924,0.003078359,-204.4345661,55097.03,989990.241,-0.055482924,0.003078359,-204.9239334,55091.31,989887.4637,-0.055482924,0.003078359,-204.7183876,1
97.31,92.93,86.64,40.0244163,37.26103997,41.5134966,0.886743981,1.678047289,1.648486509,3.495171863,5.340538885,5.451379478,4.706886761,3.885352649,3.329489365,175,175,198,55103.59,990108.1118,-0.055482924,0.003078359,-204.8530148,55075.67,989606.4428,-0.055482924,0.003078359,-204.7952056,55083.3,989743.5398,-0.055482924,0.003078359,-204.6204539,1
158.33,152.69,143.61,48.11882272,53.50769945,50.46580922,0.739176033,0.747870873,0.92676985,2.470479315,2.366358874,3.038804186,4.485512403,3.986333511,3.425538034,178,179,194,55091.26,989886.5662,-0.055482924,0.003078359,-204.6133988,55094.25,989940.2897,-0.055482924,0.003078359,-204.9080309,55073.71,989571.2261,-0.055482924,0.003078359,-204.4508488,1
87.48,94.28,85.85,60.2948555,63.29551011,57.48223639,1.517745985,1.489879864,1.702726982,4.259205138,3.841110732,4.820467193,4.312858417,3.861245823,3.242068542,217,211,210,55097.83,990004.6166,-0.055482924,0.003078359,-204.6221208,55081.31,989707.7828,-0.055482924,0.003078359,-204.7927993,55087.89,989826.0129,-0.055482924,0.003078359,-204.6925455,1
100.73,102.01,100.93,51.14838316,47.00265844,51.45702187,0.134293107,0.290079286,0.344211897,1.480514763,1.535849217,1.61427582,4.677689916,4.084403562,3.520016485,157,157,182,55101.79,990075.7699,-0.055482924,0.003078359,-204.7792808,55103.31,990103.0804,-0.055482924,0.003078359,-204.9958168,55068.89,989484.6198,-0.055482924,0.003078359,-204.4542618,1
124.72,108.69,111.97,19.52848176,22.31936155,24.36409448,0.949455286,1.060449458,1.519864311,3.098584597,3.938133338,6.349853324,3.644646005,3.141801731,2.369898439,85,119,137,55118.59,990377.6338,-0.055482924,0.003078359,-204.9446424,55075.67,989606.4428,-0.055482924,0.003078359,-204.7853647,55068.58,989479.0496,-0.055482924,0.003078359,-204.4540635,1
104.66,90.19,89.53,18.78521759,17.2729239,18.05627592,0.707237011,1.395397158,0.199303633,6.719072351,5.545714911,2.932055459,3.757047768,3.170065527,2.506822437,137,95,89,55095.46,989962.0321,-0.055482924,0.003078359,-204.6604427,55095.11,989955.7423,-0.055482924,0.003078359,-204.9207081,55080.17,989687.2997,-0.055482924,0.003078359,-204.5481102,1
151.74,128.56,117.93,50.46575473,49.73616793,48.32168354,0.197813789,0.586328578,0.7608429,2.106598157,2.538856046,2.959916555,4.90065844,4.398270131,3.667408467,191,199,201,55092.58,989910.2844,-0.055482924,0.003078359,-204.5253998,55085.75,989787.561,-0.055482924,0.003078359,-204.8191584,55086.74,989805.3498,-0.055482924,0.003078359,-204.6560643,1
119.17,106.39,97.47,50.09851395,43.89052176,40.45601439,0.772170475,1.080513058,1.12865538,3.021486952,3.354765569,3.60891916,4.914177321,4.066468321,3.411120499,203,175,158,55094.38,989942.6272,-0.055482924,0.003078359,-204.5347875,55081.59,989712.8139,-0.055482924,0.003078359,-204.8042914,55083.34,989744.2583,-0.055482924,0.003078359,-204.6432244,1
165.75,145.27,136.05,47.42855153,48.0717911,48.77014968,-0.346022353,-0.000387764,0.046758425,2.44516987,2.191682548,2.184279603,4.892787666,4.327725292,3.647177592,200,199,201,55076.77,989626.2092,-0.055482924,0.003078359,-204.3603022,55108.95,990204.4204,-0.055482924,0.003078359,-205.0597522,55082.84,989735.2744,-0.055482924,0.003078359,-204.5872775,1
190.86,173.83,160.74,48.86942193,52.81553843,50.54950445,-0.521627529,-0.183860499,0.063349391,2.436145213,2.022261116,2.390396275,4.746495761,4.402823042,3.645443303,196,193,194,55079.41,989673.6448,-0.055482924,0.003078359,-204.4039228,55091.25,989886.3855,-0.055482924,0.003078359,-204.8835399,55094.43,989943.5241,-0.055482924,0.003078359,-204.7510352,1
193.02,173.5,163.22,45.15240414,45.92722504,45.79947161,-0.745955293,-0.403943937,-0.273083033,2.825669585,2.375069371,2.624737461,4.788047191,4.236954652,3.52545047,191,193,194,55094.92,989952.3296,-0.055482924,0.003078359,-204.6256857,55086.43,989799.7793,-0.055482924,0.003078359,-204.8354448,55081.1,989704.01,-0.055482924,0.003078359,-204.5585903,1
207.94,188.09,172.48,28.86860579,32.23572397,30.92587266,-0.434466596,-0.05121097,-0.07936832,2.479515214,2.448275928,3.055597552,4.299730537,3.736573874,2.999541588,118,143,167,55088.32,989833.7403,-0.055482924,0.003078359,-204.5614947,55098.75,990021.146,-0.055482924,0.003078359,-204.9448547,55080.89,989700.2368,-0.055482924,0.003078359,-204.5409797,1
199.09,177.8,167.15,30.11082696,33.57201215,33.3170752,-0.244158481,0.1930575,0.367289352,2.423724835,2.321193538,2.747968397,4.324820351,3.844994369,3.047611206,134,152,167,55097.92,990006.2335,-0.055482924,0.003078359,-204.6798247,55087.49,989818.8255,-0.055482924,0.003078359,-204.842076,55069.88,989502.4084,-0.055482924,0.003078359,-204.4293421,1
217.59,204.23,194.04,36.82528887,42.64946776,44.5739655,-0.986121255,-0.728091229,-0.435501233,3.257784927,2.661887223,2.342896871,4.159501312,4.003270572,3.391242962,148,161,180,55089.13,989848.2946,-0.055482924,0.003078359,-204.5395765,55100.39,990050.6137,-0.055482924,0.003078359,-204.9697071,55079,989666.277,-0.055482924,0.003078359,-204.5517012,1
210.6,198.99,186.97,35.86558239,39.05393578,43.12272139,-0.565727961,-0.400177853,-0.295608471,2.489631762,2.21959877,2.23129365,4.345791566,4.071141346,3.389948297,134,143,167,55095.4,989960.9539,-0.055482924,0.003078359,-204.6760511,55089.51,989855.121,-0.055482924,0.003078359,-204.8748092,55070.94,989521.4544,-0.055482924,0.003078359,-204.431511,1
219.18,204.64,193.58,29.70635622,33.04951437,35.30925658,-0.479485324,-0.211025236,0.189510899,2.209078763,2.167674155,2.166151478,4.021171839,3.865324264,3.090356145,112,126,136,55093.48,989926.4556,-0.055482924,0.003078359,-204.5830087,55092.47,989908.3065,-0.055482924,0.003078359,-204.8865101,55074.33,989582.3661,-0.055482924,0.003078359,-204.4973463,1
203.09,186.25,176.87,30.12576804,35.49996479,35.78844925,0.077539505,0.112786559,0.477727191,2.044478392,2.047709966,2.395666244,4.226308197,3.964632212,3.078892847,112,134,136,55090.54,989873.6291,-0.055482924,0.003078359,-204.5904991,55094.15,989938.4929,-0.055482924,0.003078359,-204.8990176,55075.57,989604.6466,-0.055482924,0.003078359,-204.5056224,1
147.32,136.46,120.91,45.18691846,44.77151326,44.08539327,0.474955658,0.499565644,0.755698656,2.26340272,2.251777934,3.004345875,4.826210006,4.106754076,3.489503968,183,184,194,55089.46,989854.2238,-0.055482924,0.003078359,-204.5246174,55089.75,989859.4333,-0.055482924,0.003078359,-204.8853396,55077.89,989646.3325,-0.055482924,0.003078359,-204.5236429,1
184.44,165.51,152.22,29.8262703,29.64574,28.64492276,0.103511402,0.352003643,-0.003712613,2.828494386,2.945075871,3.143189246,4.375274167,3.598368322,2.868184887,139,148,140,55102.36,990086.012,-0.055482924,0.003078359,-204.7395725,55098.51,990016.8337,-0.055482924,0.003078359,-204.9325111,55072.52,989549.8441,-0.055482924,0.003078359,-204.4521823,1
194.15,177.46,160.34,36.24593081,37.85034214,38.85697363,-0.133585866,0.194200988,0.41297308,2.346456198,2.375935697,2.978047092,4.494784975,3.9324547,3.286447474,152,161,180,55094.35,989942.0875,-0.055482924,0.003078359,-204.6601329,55087.43,989817.7474,-0.055482924,0.003078359,-204.847646,55077.6,989641.1218,-0.055482924,0.003078359,-204.5023882,1
214.23,198.18,189.53,32.94020492,38.14194017,35.72518859,-0.47310643,-0.217615776,-0.079040809,2.369126531,2.059121177,2.294928797,4.166466513,4.046915852,3.138525511,128,143,150,55090.18,989867.1608,-0.055482924,0.003078359,-204.5123583,55089.05,989846.8557,-0.055482924,0.003078359,-204.8701664,55087.4,989817.2088,-0.055482924,0.003078359,-204.6538858,1
171,149.74,137.37,50.39821425,45.9427078,44.77111904,-0.186156824,0.133807562,0.022141529,1.861954305,2.122742311,2.150444686,4.95536519,4.236041945,3.462691703,183,173,167,55098.07,990008.929,-0.055482924,0.003078359,-204.641403,55078.67,989660.3471,-0.055482924,0.003078359,-204.7889237,55073.11,989560.4448,-0.055482924,0.003078359,-204.5466776,1
126.3,118.08,105.03,40.28932861,43.36673379,43.00824456,0.857937237,1.079140407,1.303298345,2.995584437,3.51354082,4.118284778,4.678501007,4.063575624,3.341878961,166,189,181,55091.41,989889.2615,-0.055482924,0.003078359,-204.5899584,55089.33,989851.8867,-0.055482924,0.003078359,-204.8516374,55079.31,989671.8472,-0.055482924,0.003078359,-204.5461039,1
154.97,136.29,132.2,57.04252011,56.63007946,60.8,0.137245649,0.523101159,0.539863156,1.935269657,2.146791067,2.153891031,4.938501007,4.456014506,3.884241787,200,193,201,55086.88,989807.8663,-0.055482924,0.003078359,-204.5245872,55106.43,990159.1408,-0.055482924,0.003078359,-205.0377595,55079.3,989671.6676,-0.055482924,0.003078359,-204.5197399,1
201.97,186.98,170.44,49.11180204,51.43383711,52.49253661,-0.728219628,-0.556845277,-0.073404428,2.323921413,2.262686025,1.994838017,4.527420432,4.287725292,3.605267881,165,184,187,55099.33,990031.5689,-0.055482924,0.003078359,-204.6391249,55095.65,989965.445,-0.055482924,0.003078359,-204.9012895,55075.15,989597.0998,-0.055482924,0.003078359,-204.519549,1
201.44,182.52,170.38,33.61080779,37.89656449,36.5269161,-0.339212598,-0.222592627,0.062232748,2.388339963,2.422297633,2.573748629,4.495274167,4.021798023,3.199463517,143,168,180,55098.49,990016.4752,-0.055482924,0.003078359,-204.7169627,55090.37,989870.5735,-0.055482924,0.003078359,-204.8648294,55083.33,989744.0788,-0.055482924,0.003078359,-204.5804015,1
174.93,155.22,143.48,46.39811526,47.31608183,47.28286793,-0.144245683,0.211330075,0.398874049,2.134910097,2.214776566,2.587823276,4.788625755,4.271210447,3.601622601,173,184,194,55089.97,989863.3876,-0.055482924,0.003078359,-204.4895918,55084.99,989773.9053,-0.055482924,0.003078359,-204.8321089,55088.98,989845.5983,-0.055482924,0.003078359,-204.6635429,1
183.59,165.02,156.22,37.73806964,37.93151197,39.30612675,-0.183401614,0.118289183,-0.011167909,2.657496474,2.643555871,3.035944268,4.576594721,3.986204456,3.322634092,161,175,187,55087.84,989825.1154,-0.055482924,0.003078359,-204.5584714,55090.01,989864.105,-0.055482924,0.003078359,-204.8893733,55080.86,989699.6976,-0.055482924,0.003078359,-204.571288,1
207.62,187.87,174.36,38.95684279,43.50900022,44.73265474,-0.766316383,-0.180883262,0.038894228,2.903798616,2.373400679,2.593546874,4.263952572,4.048145382,3.401639549,152,174,180,55103.83,990112.425,-0.055482924,0.003078359,-204.7386989,55086.45,989800.1387,-0.055482924,0.003078359,-204.8504978,55081.41,989709.5798,-0.055482924,0.003078359,-204.6283834,1
176.46,158.8,141.32,52.64777678,53.9266168,54.06475377,-0.020607389,0.313954856,0.444977788,1.807663751,1.969402641,2.201059133,4.859037909,4.316692912,3.750516269,178,184,194,55094.77,989949.6336,-0.055482924,0.003078359,-204.7277566,55088.21,989831.7625,-0.055482924,0.003078359,-204.8574262,55085.35,989780.3744,-0.055482924,0.003078359,-204.6118167,1
158.31,140,125.99,52.40185016,49.84977432,45.27372196,0.160812497,0.318005109,0.306755129,1.773347636,1.866172261,2.009702454,4.999659786,4.220219153,3.589214788,183,189,174,55085.59,989784.6874,-0.055482924,0.003078359,-204.4989608,55096.15,989974.4291,-0.055482924,0.003078359,-204.9427505,55080.95,989701.3146,-0.055482924,0.003078359,-204.5874058,1
137.4,129.45,121.94,43.58807176,49.25086294,50.41345455,0.465091193,0.522395959,0.738933814,2.543494579,2.146673428,2.607020169,4.826628446,4.342173726,3.644105326,193,193,201,55097.74,990002.9992,-0.055482924,0.003078359,-204.670661,55085.37,989780.7332,-0.055482924,0.003078359,-204.8431651,55075.78,989608.4198,-0.055482924,0.003078359,-204.5382208,1
111.69,98.66,95.63,43.50625127,45.87487766,46.95309468,0.841002203,1.719077279,1.748834913,3.375388143,5.597849198,5.871031901,4.781566071,4.156964874,3.485744355,184,211,210,55082.29,989725.3927,-0.055482924,0.003078359,-204.4484814,55091.59,989892.4946,-0.055482924,0.003078359,-204.8849431,55090.96,989881.1752,-0.055482924,0.003078359,-204.685135,1
128.42,124.87,124.23,46.31267213,56.08433917,57.14767799,0.655470219,0.953897572,0.92975598,2.737313339,2.823232756,2.887448784,4.792787666,4.377111352,3.710602059,200,211,201,55091.26,989886.5665,-0.055482924,0.003078359,-204.5493044,55091.33,989887.8229,-0.055482924,0.003078359,-204.8791004,55080.7,989696.8227,-0.055482924,0.003078359,-204.5850728,1
